feature,group,kind,cliffs_delta,pos_median,ctrl_median,hit_ratio,lift,coverage,n_events_match,support_real,base_rate,threshold,direction,category
h_avg_trade_qty,house(DVPT),numeric,0.1768300667589084,48.698416024136776,30.804753246304863,0.20048157631458463,1.336661569150436,0.2239586293118145,11823,58973.0,0.14998678868429502,144.77615253370746,>=,
h_gap_to_next_p_pct,house(DVPT),numeric,0.16915699235533554,-37.462044149942656,-45.39158677622676,0.19205704732334777,1.280493095479268,0.10662802371616374,5629,29309.0,0.14998678868429502,-8.131951483229539,>=,
dist_high_66,raw,numeric,-0.23295704628015787,-0.12733012128260512,-0.09148034908976299,0.19187123744716766,1.2792542538598823,0.5512113807277755,29099,151659.0,0.14998678868429502,-0.11054165149071227,<=,
avg_trade_val_trend,raw,numeric,0.09052606368325916,1.0058241864260573,0.9757626922763143,0.19054652880354506,1.2704220850052577,0.21992385065636189,11610,60930.0,0.14998678868429502,1.1484495053527746,>=,
consec_up,raw,numeric,-0.18699160073670912,0.0,0.0,0.19027372814416804,1.2686032537483845,0.7392169119736318,39024,205094.0,0.14998678868429502,0.0,<=,
h_accum_character,house(DVPT),categorical,,,,0.18915943916746547,1.2611740062361385,0.7812505919569623,41243,218033.0,0.14998678868429502,,==,NEUTRAL
up_frac_22,raw,numeric,0.05278868426394663,0.45454545454545453,0.45454545454545453,0.18729198184568835,1.2487231941468957,0.17588225265670285,9285,49575.0,0.14998678868429502,0.5909090909090909,>=,
h_turnover_surge_3m,house(DVPT),numeric,0.05602107067914389,0.68908969746358,0.6444649247875033,0.18724012474012475,1.2483774496582076,0.1091852777935633,5764,30784.0,0.14998678868429502,1.7724843112581457,>=,
deliv_trend,raw,numeric,-0.15666840300833063,-0.3496969696969643,0.7940909090909045,0.18397359329043528,1.2265986551500785,0.5426682578469815,28648,155718.0,0.14998678868429502,0.09515151515152098,<=,
h_accum_character,house(DVPT),categorical,,,,0.18313092864479488,1.2209803960151748,0.05741508969331894,3031,16551.0,0.14998678868429502,,==,ACCUMULATION
dist_high_252,raw,numeric,-0.17489066226062197,-0.2054846695867455,-0.15743211506661992,0.18185701625192072,1.2124868986608472,0.5403004299975375,28523,156843.0,0.14998678868429502,-0.18436244979919691,<=,
