feature,group,kind,cliffs_delta,pos_median,ctrl_median,hit_ratio,lift,coverage,n_events_match,support_real,base_rate,threshold,direction,category
atr_contraction,raw,numeric,0.21901166882384251,1.031048486797655,0.9512412597092853,0.09075770191507078,2.0698312630630937,0.1588921282798834,2180,24020.0,0.04384787472035794,1.285293560140463,>=,
h_rs_vs_broad_above_50ma,house(DVPT),numeric,0.2898059462257899,1.0,0.0,0.08958778625954199,2.043150023368126,0.5346209912536443,7335,81875.0,0.04384787472035794,1.0,>=,
vol_ratio,raw,numeric,0.1886141436834526,0.9961068451944244,0.9119537828982891,0.08656984334203656,1.9743224476474663,0.15466472303206996,2122,24512.0,0.04384787472035794,1.262493279315069,>=,
vol_z_1d,raw,numeric,0.1950257428613916,-0.1482724421879275,-0.35524328715029596,0.08360774235001205,1.9067684097171114,0.15174927113702624,2082,24902.0,0.04384787472035794,1.5780772158078318,>=,
h_rs_vs_broad_trend_state,house(DVPT),categorical,,,,0.08346842121992308,1.9035910349645724,0.38279883381924196,5252,62922.0,0.04384787472035794,,==,UPTREND
h_accum_character,house(DVPT),categorical,,,,0.08108475497859036,1.8492288507872392,0.0869533527696793,1193,14713.0,0.04384787472035794,,==,ACCUMULATION
h_rs_vs_broad_trend_state,house(DVPT),categorical,,,,0.08104693636538408,1.8483663548636065,0.21508746355685132,2951,36411.0,0.04384787472035794,,==,BREAKDOWN
deliv_per_22,raw,numeric,-0.47394906865938913,45.469772727272726,55.945,0.08098984952575654,1.8470644254088353,0.7449708454810495,10221,126201.0,0.04384787472035794,52.665681818181824,<=,
h_avg_deliv_pct_1m,house(DVPT),numeric,-0.4741938395606498,45.41900000000001,56.000934782608695,0.08059706215046789,1.838106468431589,0.7426384839650145,10189,126419.0,0.04384787472035794,52.716742424242426,<=,
deliv_qty_trend,raw,numeric,0.17126067811785645,1.0617833346724217,0.952783096187371,0.07920558913572494,1.8063723644729106,0.14708454810495628,2018,25478.0,0.04384787472035794,1.5610611641621293,>=,
vol_dryup_5_22,raw,numeric,0.07630016213412871,0.945485926437082,0.8954861598118975,0.07907122685911515,1.803308081940024,0.1469387755102041,2016,25496.0,0.04384787472035794,1.5964224871305142,>=,
h_rs_vs_broad_above_200ma,house(DVPT),numeric,0.24280236118465578,1.0,0.0,0.07758416438710233,1.7693939531140175,0.5250728862973761,7204,92854.0,0.04384787472035794,1.0,>=,
