feature,group,kind,cliffs_delta,pos_median,ctrl_median,hit_ratio,lift,coverage,n_events_match,support_real,base_rate,threshold,direction,category
vol_pctile_252,raw,numeric,0.2397763538076566,0.626984126984127,0.4444444444444444,0.21195425327656733,1.9100629616096796,0.13598264735023968,5078,23958.0,0.11096715529102023,0.9285714285714286,>=,
turnover_surge_raw,raw,numeric,0.117987815259253,1.0419837215490415,0.9196310256425864,0.21185671693384608,1.9091839957349084,0.13129636076373083,4903,23143.0,0.11096715529102023,3.0206949461284376,>=,
h_deliv_updown_ratio_3m,house(DVPT),numeric,0.2277347888519487,1.2627380216259358,1.0430237832864462,0.20977999312478515,1.8904692345642309,0.13073400637334975,4882,23272.0,0.11096715529102023,2.038576658026388,>=,
nr_ratio_10_60,raw,numeric,0.2035272788047177,1.0078358740561337,0.9231716653361073,0.2037746977292834,1.8363514608882958,0.12952896125110464,4837,23737.0,0.11096715529102023,1.3617929389235546,>=,
trades_trend,raw,numeric,0.14558854803509852,1.0169431845809473,0.9484262417786276,0.1955201837873318,1.761964459434546,0.12762766783600674,4766,24376.0,0.11096715529102023,1.46427967463722,>=,
h_rs_vs_broad_above_50ma,house(DVPT),numeric,0.2342433207817823,0.0,0.0,0.19255600329303696,1.7352522265533747,0.47601960206732186,17776,92316.0,0.11096715529102023,1.0,>=,
h_turnover_surge_1m,house(DVPT),numeric,0.07197120738125834,0.770609499294023,0.7204458683155365,0.19122129648445438,1.7232242818423276,0.12599416222585225,4705,24605.0,0.11096715529102023,2.1101366937640544,>=,
vol_dryup_5_22,raw,numeric,0.04301730123142273,0.9122390858950831,0.8954861598118975,0.19083784438878565,1.719768735967847,0.1265029590552446,4724,24754.0,0.11096715529102023,1.6596346172366083,>=,
h_rs_vs_sector_slope_3m,house(DVPT),numeric,0.17082258040348947,-0.11345068903001082,-3.257065913325187,0.19038778877887788,1.7157129808326679,0.04943362879254479,1846,9696.0,0.11096715529102023,6.986755829390921,>=,
h_rs_vs_broad_trend_state,house(DVPT),categorical,,,,0.19027828479964057,1.714726166500534,0.36290603325924536,13552,71222.0,0.11096715529102023,,==,UPTREND
big_deliv_days_10,raw,numeric,0.12602596952392184,1.0,0.0,0.18705676480520678,1.68569487353835,0.163163109551991,6093,32573.0,0.11096715529102023,3.0,>=,
h_deliv_value_ratio_1m_6m,house(DVPT),numeric,0.16020871688840707,1.0103141682268775,0.8941724869952978,0.1853821125307515,1.6706034505847438,0.12511046246953914,4672,25202.0,0.11096715529102023,1.7771349925692013,>=,
h_rs_vs_sector_slope_6m,house(DVPT),numeric,0.13521536848437585,0.13895547142170395,-3.3002157402361503,0.1847658260422028,1.6650496767051444,0.04806791098733364,1795,9715.0,0.11096715529102023,11.780636707283128,>=,
